"month","Broad_tail_crash","Lower_tail_CIQ","Residual_coskewness"
"1974-05-01",0.015629375474785,0.0289066576413298,0.03598351798354
"1974-06-01",0.0141744462581483,-0.00109219931675889,-0.000596127857931035
"1974-07-01",0.006149293042757,0.00980991475643536,-0.0236107225852905
"1974-08-01",0.0171690280463321,-0.00381320389176095,0.00102688975413788
"1974-09-01",-0.0234147595269814,-0.00345184803622441,-0.0577953465057133
"1974-10-01",0.0249382726761211,-0.0247456892660889,0.0525271842100409
"1974-11-01",0.00836101937953089,-0.00778348517401188,-0.0279125412190416
"1974-12-01",0.0200697435944883,0.0130771643422267,-0.0283779182834233
"1975-01-01",-0.0956056350589716,-0.0274517080048925,0.147452185586332
"1975-02-01",-0.00500648304093039,0.0378885359622018,0.0608063376355875
"1975-03-01",-0.0192031795872441,-0.067697699690049,0.0258390260332269
"1975-04-01",0.0275576395642551,-0.0255030972685491,0.0253104829999853
"1975-05-01",-0.007941948268488,0.000637119194166779,-0.00841918305970195
"1975-06-01",-0.0019841128715138,-0.0195337767209086,-0.00935217936835937
"1975-07-01",-0.00128411986697713,0.000409178088146718,-0.00924122120199006
"1975-08-01",0.00754230692107749,0.0137792003630045,0.00587753461780145
"1975-09-01",0.0210228287376453,0.000148181572490039,-0.010312784870886
"1975-10-01",-0.00275181178195564,0.0406901395311763,0.0271670151342218
"1975-11-01",0.000540624255816226,0.00678243251475571,0.0188872781546945
"1975-12-01",-0.00099092412246192,-0.013094686434806,-0.0100628527471398
"1976-01-01",7.62691900696714e-05,-0.0901544058898662,0.0311284302802214
"1976-02-01",-0.00828147751587392,-0.0825382812175909,0.0101931109252885
"1976-03-01",0.000710013311152092,0.0129771600174138,0.00491961006555796
"1976-04-01",-0.00306827582571985,0.023964096626187,-0.0168706558344508
"1976-05-01",-0.0106931679216534,0.0162009992094381,-0.0171975824317172
"1976-06-01",0.0034643972324137,-0.0266955052030589,-0.00953152885129386
"1976-07-01",-0.00162238701499038,0.0255311393132155,-0.0184421764995585
"1976-08-01",0.000987252784947446,0.0342977014536592,-0.00771237663706544
"1976-09-01",0.0084843673181875,0.00494017277214472,-0.00608052431506193
"1976-10-01",0.00450578220853836,0.0224209935891623,-0.00814153635473741
"1976-11-01",0.010259914325765,-0.0203329588834541,0.000309670226785608
"1976-12-01",-0.00859332689610726,-0.0328847538891888,-0.0061865578510017
"1977-01-01",-0.000109025399111708,-0.00594622278520873,-0.0179146823654039
"1977-02-01",-0.00321482382233595,0.0175150340941091,0.00403210377995889
"1977-03-01",0.000274377891895313,-0.00215513562405245,-0.0145313137516858
"1977-04-01",0.0157900102417852,0.00749182199653658,-0.00808721860324881
"1977-05-01",0.00468360410115999,0.00144298844593036,0.00490208510855508
"1977-06-01",-0.00212765659474863,-0.0382130702353169,-0.00674283978716491
"1977-07-01",-0.0024120717929288,-0.000139878952299739,0.00250619301857466
"1977-08-01",-0.00441422741747903,-0.00330752198307576,0.0135952061063331
"1977-09-01",0.00738085387196427,0.00454422823472443,0.0036374052540052
"1977-10-01",0.00305383018662717,0.00969252647349203,0.0046703510091998
"1977-11-01",0.000116906177850754,-0.0392070606454372,0.00217204030970277
"1977-12-01",0.00217371918287503,-0.00142711799884326,0.00733272875912571
"1978-01-01",-0.0121021984816395,0.00446057137331579,-0.00976709599248485
"1978-02-01",0.00663975514768126,-0.0145464557271161,0.00712718678245741
"1978-03-01",0.00225175317830431,-0.0420346614289071,0.00493279077321785
"1978-04-01",0.0108358922036229,-0.0469750156320074,0.0176105011398807
"1978-05-01",-0.000832259675039853,-0.0479461029751065,0.01111745302666
"1978-06-01",-0.000391495997984388,0.00878628758049527,0.00688075506413326
"1978-07-01",0.00895929104470291,-0.0319130899157212,0.0121406085137885
"1978-08-01",0.00419552962385671,-0.0446516463705261,0.00878116969715949
"1978-09-01",-0.00863784217968394,0.0393780902193512,-0.00516742296292726
"1978-10-01",0.00906842546853726,0.125683375820572,-0.00742833313756326
"1978-11-01",0.0339950907099257,-0.0495272690513578,0.0196431405636857
"1978-12-01",0.0120542572470251,0.00257618897139556,0.00120728346353428
"1979-01-01",0.0088610665304537,-0.0268449142193224,0.00212167265084799
"1979-02-01",-0.0167462150861706,0.0436477279752123,-0.00785524776439321
"1979-03-01",0.0234538338717634,-0.0519717003622683,0.0207811497603132
"1979-04-01",-0.000606346527384273,-0.0002587879497004,0.0120698904226921
"1979-05-01",-0.0151500956527238,0.0189827580882829,-0.0140404128779556
"1979-06-01",0.00676405637680016,-0.00518079967367247,-0.00669986563327758
"1979-07-01",0.00732976907432484,-0.00249507902251059,-0.00372389744146257
"1979-08-01",0.0183052560910893,-0.0299176823932366,0.0228276386678938
"1979-09-01",-0.0023451410355624,0.0181341569052322,0.00577843861563858
"1979-10-01",-0.00157871594297961,0.0479767692503205,-0.0116969028608215
"1979-11-01",0.0384422425841296,-0.0367479945629705,0.0421669131661748
"1979-12-01",0.00905554664437713,-0.0271732202487626,0.0285012213153803
"1980-01-01",0.0133440991535918,-0.021773468739732,0.0275071113504569
"1980-02-01",0.008261622551945,-0.0053184331658263,-0.00321552295901161
"1980-03-01",-0.0383859366828012,0.0883563731042177,-0.0263997110068476
"1980-04-01",0.0309548976528708,-0.0100889533715326,0.0370508763506228
"1980-05-01",0.000687742056838785,-0.0101898795054406,-3.59574969416133e-05
"1980-06-01",0.0223530014112147,-0.0233795822699065,0.0290075758719637
"1980-07-01",0.00590082640720478,-0.0637739230859121,-0.0347397974092501
"1980-08-01",0.0201328393597119,-0.0608714488936879,0.0308048590354613
"1980-09-01",0.0126765517559869,-0.0229559048333144,0.0310337432776117
"1980-10-01",0.0226413107796456,-0.0408416048607949,0.0412298109188841
"1980-11-01",0.0375617583363172,-0.0987217932613238,0.064449319396094
"1980-12-01",-0.00996702284660535,0.0403384344858147,-0.0290389961003182
"1981-01-01",-0.0315983870506329,0.051470295901406,0.00197414039463063
"1981-02-01",-0.00779015852988664,0.0284046927196941,-0.0143217442201042
"1981-03-01",0.00130633861088396,-0.000964583063802822,0.0164235776868055
"1981-04-01",-0.00744102987247632,0.0286455882928798,0.0221895277140475
"1981-05-01",0.00639796476137341,-0.00779665367424531,0.00672389869526894
"1981-06-01",-0.0187110847619928,0.0292214386681056,0.0189825534948713
"1981-07-01",0.00472327061026481,-0.0325058430563324,-0.00792837601193127
"1981-08-01",-0.0103560855793351,0.0519796407654941,0.0125658506350534
"1981-09-01",-0.00327707689116435,0.069451091077825,-0.0130620373369153
"1981-10-01",0.0311766001121832,-0.0546192887459487,0.0114259469944455
"1981-11-01",-0.0115357647237217,0.0165574159031311,0.00284027657851661
"1981-12-01",-0.00590121092523795,0.016076660853028,0.00460231565994031
"1982-01-01",-0.0135001995226656,0.0421239532881597,-0.0068113346468598
"1982-02-01",-0.0191653567890023,0.0575596031163026,0.0211941184881286
"1982-03-01",-0.00977025756445504,0.0423226907958469,0.0054359072744619
"1982-04-01",0.0106356655639114,-0.0349573208778233,0.00788555443454496
"1982-05-01",-0.00227705301594523,0.0136441510818043,0.0199278918802372
"1982-06-01",6.40967781039235e-06,0.0384656786186557,0.00430148533065058
"1982-07-01",0.00567828961471843,0.0259645809019808,0.0122764762486976
"1982-08-01",0.0101133050129434,-0.000267756106401579,-0.0478718285813174
"1982-09-01",0.006686948747135,0.00380397211888932,0.0484834300257336
"1982-10-01",0.0163593237625116,-0.0530743741409011,-0.0218253220059661
"1982-11-01",0.0243319148428002,-0.0260676874153208,0.0116876412662646
"1982-12-01",-0.00428139425829107,0.0149484283733223,0.0172593027275412
"1983-01-01",-0.0189201257409442,-0.0314304485737395,0.00364583484642154
"1983-02-01",0.0148768760414371,-0.0124687927414526,0.00943459391862117
"1983-03-01",-0.000573999894909351,0.0122529590485369,0.00539651433208945
"1983-04-01",0.0114215302341866,0.00167120508627197,-0.001635410561542
"1983-05-01",-0.0312359946854819,-0.0692264700589402,0.0554775226690112
"1983-06-01",0.00716958745083791,-0.0186976832771961,0.0135089270154032
"1983-07-01",-0.00620873128549901,0.0387834269101916,0.0142587395976568
"1983-08-01",0.00164737746764638,0.0201356430838392,-0.0178146865952166
"1983-09-01",0.015592193411002,0.033526074586143,-0.00265679263631767
"1983-10-01",0.00523995215969562,0.0689087789822843,-0.0100724497014348
"1983-11-01",0.0102961794683768,-0.013173158785381,-0.0122967885542971
"1983-12-01",-0.00467191785585707,0.00925767915396273,0.011383259419705
"1984-01-01",-0.00872870095349733,0.0173176131626938,0.022758093239125
"1984-02-01",-0.00148234460747598,0.00651997609605987,0.015919634285454
"1984-03-01",0.00484961000909213,0.00798375090328098,0.00267807990299965
"1984-04-01",0.0113876238716522,0.0170399300401954,0.00188840864913828
"1984-05-01",-0.00690569364045665,0.0281555671948469,0.013869029028162
"1984-06-01",0.00776621922063257,-0.00308041830822703,-0.000289372090694869
"1984-07-01",0.0314408646804853,0.0388944028885979,-0.0165848246065401
"1984-08-01",-0.00780529952983654,-0.0527616862946537,-0.01759820611729
"1984-09-01",0.00344256628469727,0.0249650720934667,0.0151296503293794
"1984-10-01",0.0231842403154358,0.0366886741909066,-0.0112385638123166
"1984-11-01",0.00974379853500685,0.0314805610960097,0.00171346486010225
"1984-12-01",0.01352913264335,0.00981897743388384,-0.0154319458384702
"1985-01-01",-0.0313293550759819,-0.0673664507795983,-0.00845646808438412
"1985-02-01",-0.0131298207483526,0.00115801013859912,0.0260736613124092
"1985-03-01",0.0183608937113839,0.0167463161824116,0.0174430905047517
"1985-04-01",0.0201230260629888,0.0202957120495313,0.00781948212164832
"1985-05-01",0.0197013048054937,0.00030530564192021,-0.0151374208529694
"1985-06-01",0.0164687177902723,0.00955579619443931,-0.00885178029796274
"1985-07-01",-0.0143901626943905,-0.00892237113209498,-0.00342181360441359
"1985-08-01",0.00953488122759752,0.022818152454042,0.00988136646212535
"1985-09-01",0.0218363382136774,0.0374119758425831,0.00831451708380206
"1985-10-01",0.025979264761748,0.00869941621932892,0.00288315959180847
"1985-11-01",0.00926123476747823,-0.0162146962839673,-0.0017035660637461
"1985-12-01",0.0128995316300626,0.00364436207963623,-0.0159204257652095
"1986-01-01",0.0131962975985237,-0.0047224310398069,-0.0070611199388694
"1986-02-01",0.0270974964643905,-0.0159876690159704,0.00240141564871379
"1986-03-01",0.0208983648583298,0.0179571207684391,0.00117368635620846
"1986-04-01",-0.0180065670163005,-0.0161818812937621,0.0199130593601428
"1986-05-01",0.0184144205741416,0.00697972883054315,0.00950902103595088
"1986-06-01",0.0230095687978204,0.0427208829210043,0.0212986836416904
"1986-07-01",0.0296537090720634,0.0568065893363809,0.00828934022735477
"1986-08-01",0.00529026196838479,0.000594191927307642,-0.0237836805365171
"1986-09-01",-0.0320615879192449,0.01596403108314,0.00319742659289046
"1986-10-01",0.0306950090818663,-0.00267853892446783,0.00948198951521713
"1986-11-01",0.0134031247202137,-0.0100610194707207,-0.00475655379196082
"1986-12-01",0.00421547375908086,0.00673676893645365,0.00797265983988432
"1987-01-01",0.0167123746703519,-0.0414983017791298,-0.0242420721811536
"1987-02-01",0.00143183551991247,-0.0532577675822016,0.0253962106336256
"1987-03-01",-0.0176786281964561,-0.00557287249863962,-0.0283140546088961
"1987-04-01",-0.00449854465322337,-0.00657740636125626,-0.0320750311925691
"1987-05-01",-0.00609288326066764,-0.00226927795779111,0.00246572928870504
"1987-06-01",0.0201326070357817,0.0173499222476429,0.0144391816792123
"1987-07-01",-0.0112659151288022,-0.0154825263205628,1.91125872217471e-05
"1987-08-01",0.0186958965558836,-0.00570893539804317,-0.00868574004731857
"1987-09-01",-0.0144051894397319,0.000905717033315932,0.00213500486050649
"1987-10-01",0.0502902387560271,0.139603855584135,0.0187169155584326
"1987-11-01",-0.0264832319925776,0.0339689456867673,0.0406058333650651
"1987-12-01",0.0418783781871405,-0.0312723140874373,-0.00519997668768766
"1988-01-01",0.00635112237288077,0.0703015849583982,0.0100787888978964
"1988-02-01",0.00198598844866554,-0.0666289472019623,0.0356592538762619
"1988-03-01",-0.0272554261017063,-0.0139239673604892,0.0357866203427103
"1988-04-01",-0.00177975404271612,-0.00996825303625634,-0.000840334752929682
"1988-05-01",0.00663372137889026,0.0320426764425451,-0.00942196981869344
"1988-06-01",0.0175225557521919,-0.0415076319245871,0.0103201173867656
"1988-07-01",-0.0102729308473311,0.0221165691281339,0.00442406547632618
"1988-08-01",-0.00680402805343188,0.0299834454887118,0.00382516394386238
"1988-09-01",0.0166980793427689,0.012113869322282,0.0042353376738702
"1988-10-01",0.0162455786006694,0.0222067603014677,-0.00334557582160298
"1988-11-01",0.0113899516832796,0.00789632771390081,-0.0022230967681105
"1988-12-01",-0.00991084091805931,-0.0388603263703293,-0.00722144286768401
"1989-01-01",0.0133536807333441,-0.0106608782312611,-0.000337310843689446
"1989-02-01",-0.0212024552086936,0.00509775725643045,0.0254716250814501
"1989-03-01",-0.000293361884531838,0.0173437961367981,0.0131700269121024
"1989-04-01",0.0116739961291888,-0.00814152435718012,0.00513843706238627
"1989-05-01",0.0104557011380184,-0.00344217508235283,-0.0153817988587611
"1989-06-01",0.00824541810686515,0.036200599434226,0.00781748823921824
"1989-07-01",0.0455826364177071,0.00277068069773467,-0.00679032567188224
"1989-08-01",0.00175503308955063,-0.0315515665602254,0.00908151045962902
"1989-09-01",0.00526965059615698,0.0225308806620336,-0.0110315726791444
"1989-10-01",0.0128457889380606,0.0318223183255835,-0.0202704763181674
"1989-11-01",0.0166889338765594,-0.00441566832547039,-0.000305104038753329
"1989-12-01",0.00492562394953918,-0.00461857492437303,-0.0143167859804833
"1990-01-01",-0.0142081204558523,0.00800913054033114,0.0122696433836026
"1990-02-01",0.0034824654547373,-0.0196148719124321,0.00357051458638921
"1990-03-01",0.00564146668089584,-0.0214195678280148,-0.00488225370221606
"1990-04-01",0.00815261982169163,0.0027712184004469,0.000641575448179429
"1990-05-01",0.0257918880125846,-0.0254461725508511,-0.0238120882643175
"1990-06-01",0.00988498457946529,0.00666513309855626,-6.51308864531421e-05
"1990-07-01",0.0155938051787185,0.00289909964863542,0.00889333140726221
"1990-08-01",0.014304967914126,0.0299086038292361,-0.00210629153043929
"1990-09-01",0.00898093124012147,0.0515779362760872,-0.00231937071322605
"1990-10-01",0.0473229565064106,0.0479326022561183,-0.0444249584991237
"1990-11-01",0.00919765482884049,-0.0158040059631199,-0.033488063916795
"1990-12-01",0.0160230048020131,-0.0291320920645158,0.00743494619652873
"1991-01-01",0.000839147704036675,-0.00907199916954984,-0.0167769107371062
"1991-02-01",-0.0249608696637437,0.00298870071065194,0.00244612620773686
"1991-03-01",0.00453191016383449,0.0298896561915134,0.00574636317492244
"1991-04-01",-0.0119205184567589,0.001927463219581,0.00344651776460217
"1991-05-01",0.0153137211353408,-0.0273501993094672,0.00727300280712374
"1991-06-01",-0.00445699050833663,0.024090696655992,0.0250692170842309
"1991-07-01",0.016992699247142,-0.00361627000866291,-0.0137875702942621
"1991-08-01",0.00029768836614315,0.00319026684179162,-0.0144071813025162
"1991-09-01",0.000182922397274639,0.0174866179163335,0.00698471042895344
"1991-10-01",0.0076427069212353,-0.0043367608889188,-0.00267185402535531
"1991-11-01",0.000568862589277133,0.029093531249404,-0.000875394732692306
"1991-12-01",0.0581133692473599,-0.0435519330777229,-0.0418171210900257
"1992-01-01",-0.0616081138523556,0.0486041646086406,0.0131531874664079
"1992-02-01",-0.0218396425459493,0.00669095612566796,0.00714751545488914
"1992-03-01",-0.0185796126963725,0.0174569690759342,0.0111246080796427
"1992-04-01",-0.00731795991035902,-0.0070180349639325,-0.000594200686514775
"1992-05-01",0.00052145503503181,0.00383762268981695,0.000753524254467989
"1992-06-01",0.000128054580900463,0.0237464063689107,0.000423800817933658
"1992-07-01",0.00901551069225755,-0.0130749944556424,-0.0153459504865016
"1992-08-01",-0.00136972834786699,-0.00969592449137219,0.0057059542927146
"1992-09-01",0.00606709354874425,-0.00721740182088707,-0.00553123846842752
"1992-10-01",0.0123260896251274,-0.000482897176840207,-0.0149237226082932
"1992-11-01",0.0146056995855856,-0.00706204300336907,-0.000957753764414861
"1992-12-01",-0.000957782370609261,0.0328286901573822,0.0260702391113893
"1993-01-01",-0.0244923909713004,0.0260397828116404,0.0309468269193928
"1993-02-01",-0.0219565950974956,0.0287881105440067,0.0336664694118864
"1993-03-01",0.00274604473680227,0.0078202703516597,0.0115958439081962
"1993-04-01",-0.0163182463639185,0.00767275365819284,0.0237153508086403
"1993-05-01",0.0115725540306953,-0.0215470400289254,-0.00596695562328518
"1993-06-01",0.00330353121912682,0.00506828730858833,0.0157051502855621
"1993-07-01",-0.00421599491123811,0.0186130562172832,0.0266812945877558
"1993-08-01",0.00977911759962903,-0.0136431561348673,0.0047608615440836
"1993-09-01",0.0080246155485106,0.0112450482929632,0.0188473287175174
"1993-10-01",-0.0188189986862444,0.00309760807943033,-0.0118240229509192
"1993-11-01",-0.00230477583668489,-0.0151472131959686,-0.0196388993512904
"1993-12-01",0.0128603206901915,-0.00106602883068929,0.0105572124369611
"1994-01-01",-0.00503304783055183,0.00477862685137872,0.0035328346117368
"1994-02-01",-0.00169436299288069,8.31484785691437e-05,0.00755705297921847
"1994-03-01",0.00155580296589289,0.0182858990290058,0.00298978292993302
"1994-04-01",0.0109305045857186,-0.0123013442775781,0.00665760310579023
"1994-05-01",0.00154795695963605,-0.0147899475243472,-0.013079731136797
"1994-06-01",-0.0163111847655143,0.0213204183682328,0.00591879419905374
"1994-07-01",0.0101493640413311,-0.00326254825701381,0.00420539999810444
"1994-08-01",0.0053029763078533,-0.024271880796658,-0.0226468769591204
"1994-09-01",-0.00420380912255457,0.0108035117192063,-0.000578874593522066
"1994-10-01",-0.000882886686360143,-0.0239455328420287,-0.00451710936189958
"1994-11-01",0.00236869938419081,-0.00811955769278,-0.0276426391212664
"1994-12-01",0.0129116782700725,-0.00710397465040282,0.0167992909786603
"1995-01-01",0.00378560082569707,0.0026810441009295,-0.0275204118170872
"1995-02-01",0.0113550785011751,-0.018506796342001,0.0157091381224188
"1995-03-01",0.00101269265200098,-0.00646683754154937,-0.00472191148120694
"1995-04-01",0.00110702896237385,-0.0094884099565617,-0.00449376603295114
"1995-05-01",0.0131243068914148,0.00129724193352466,0.00350377163034611
"1995-06-01",0.00240074254836264,-0.0255336429653805,0.00644628964214259
"1995-07-01",0.00674234800705838,-0.0266556037433713,0.00927355799133487
"1995-08-01",0.00199609897395865,0.00410932013135816,0.00822678716111322
"1995-09-01",0.013820555775834,0.000971000274871852,-0.0231083296256792
"1995-10-01",0.0144558127327562,0.00152798067521623,-0.0101069388212053
"1995-11-01",0.00756047994462176,0.00132680995238725,-0.0111584947364612
"1995-12-01",-0.00556918192590761,0.0423716402026875,-0.00124962006957845
"1996-01-01",-0.000299341809958953,0.00826897797920436,-0.00583580062890761
"1996-02-01",0.00697552285994188,-0.0210322698693838,0.0115518468623004
"1996-03-01",-0.00943383971222714,0.0188107870582206,0.0191688739359191
"1996-04-01",-0.00610524897674363,-0.018147711394389,0.0234090219729381
"1996-05-01",-0.0105724838694555,0.0106890306041065,-0.0133501929618949
"1996-06-01",0.0201270469554464,0.0312679111267045,-0.0169777934069085
"1996-07-01",0.00603671687484428,0.0161800268536523,-0.000448534667229319
"1996-08-01",-0.00161765815862943,-0.00603650053234824,0.0167545742772329
"1996-09-01",0.0247999947699051,-0.0158546454054924,-0.0138359626664611
"1996-10-01",0.00554244500287791,0.010343450231833,0.00920289721586399
"1996-11-01",0.0168152642752105,-0.0323044603721246,-0.00619641751002447
"1996-12-01",0.00114861341921252,0.00351103094795801,0.00295711334286906
"1997-01-01",0.0159008124172775,0.0027655464035983,-0.00997372161365219
"1997-02-01",0.025607418257425,0.0473983059216224,0.00196996232725735
"1997-03-01",-0.00119765573878658,0.0162425376612822,0.00462605029225286
"1997-04-01",0.0367140589038787,0.00538977919367719,-0.0284331764926908
"1997-05-01",-0.0152625032637147,-0.0124430885318866,0.0143575803243253
"1997-06-01",0.00461705818776373,0.0146911947202599,0.000776328496968334
"1997-07-01",0.0148207443815144,-0.0369441706799208,-0.024252848632015
"1997-08-01",-0.0367163265671734,-0.00438699485653716,0.00115479578842783
"1997-09-01",-0.00180605913162904,0.021758422621451,0.00265237271385975
"1997-10-01",0.00305531073341454,0.0411971179938183,0.0327356028307339
"1997-11-01",0.0112193409059246,0.0145277381126514,0.0146010744117703
"1997-12-01",0.00897953761495407,0.0142503754502361,0.0189774284888353
"1998-01-01",0.00431856266747376,0.0148415489841201,-0.00857378693889795
"1998-02-01",0.0137222321386849,0.00845207678079192,-0.0184186665023497
"1998-03-01",-0.00478051355805717,0.00929429223787495,0.0302735598240901
"1998-04-01",-0.0044395219611733,0.00747869675340555,-0.0200037623838994
"1998-05-01",0.00349936047529849,0.0139615372302729,0.00982312456906628
"1998-06-01",0.0223421105173404,-0.0241597106397674,0.00615098563206045
"1998-07-01",0.00864556591630693,-0.00291411556002614,-0.0076688760577095
"1998-08-01",0.0150468766034573,-0.00253237721340693,0.0233000679851853
"1998-09-01",0.0346159953538063,-0.0127855334748468,0.00573580288850198
"1998-10-01",0.0321753968501888,0.0621182383693398,0.0526073609518192
"1998-11-01",0.0192486284598701,0.0294211275630193,0.0282929394453511
"1998-12-01",0.0342851415938059,-0.0449520517300139,-0.0308875831613983
"1999-01-01",0.0197171753554548,0.0162395943755159,0.00386585147926919
"1999-02-01",-0.000787872553733873,0.0339799577007564,0.0284539863956768
"1999-03-01",0.0380820471528594,-0.0349122861103185,-0.00476287520873831
"1999-04-01",-0.0212918844786405,0.0314046316010118,0.0250421159853375
"1999-05-01",-0.0223180267888113,0.00939227568918667,-0.0265141409768
"1999-06-01",0.0107334548511983,-0.00240697290329538,-0.0267708181854806
"1999-07-01",-0.0176570648797012,-0.00566947755751679,-0.0154912499883248
"1999-08-01",0.0109502026602037,-0.0278818992964532,-0.0237301511161408
"1999-09-01",0.00833168801680656,-0.029091671309399,-0.0297946451181592
"1999-10-01",0.0315545845985346,-0.0189853041377243,0.0200524750287808
"1999-11-01",-0.0169274467781307,-0.00560245810227998,-0.019336371725739
"1999-12-01",-0.0270472353661912,-0.0885653776198,-0.0400483492021189
