"month","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
1969-04-01,0.00118420551293227,-0.00837769515274226,-0.0137828450538712,-0.006028814280391,0.00256025898129767,0.00920871233773567,-0.00262197980679965,-0.00176230151315203,0.000163311582737281,-0.000389170513471228
1969-05-01,-0.00633866633197596,0.00644233611245367,-0.012988695999116,0.000272009051893006,0.00800407310367673,-0.000716665732497186,0.00238380793523058,0.000629858186771727,0.00173508583075199,-0.00130208465174829
1969-06-01,0.0402951529757468,0.0244779801573954,0.0174227402494417,0.0104320140441217,0.0337630585179481,-0.00188245213230714,-0.00375816889551204,-0.00166581410455782,0.0081748444742965,-0.00262741395495502
1969-07-01,0.0232975625212079,0.0426126310185567,-0.0108133137381922,-0.00257403408102703,0.00896409455147849,0.00355484753876591,-0.00399204139725509,0.00278009434922898,0.0027910085564298,-0.00115886131424483
1969-08-01,0.014454557570987,-0.0339821561671224,-0.0213509524144047,-0.004234619659627,-0.00455106398231529,-0.0049813188227363,-0.00353852396211946,-0.00027419013026681,-0.00945270156671932,0.00708592945214446
1969-09-01,-0.0012048792287832,0.00485377783084725,0.0226848602996199,-0.0109477082416244,-0.00123605007235546,0.00452831080287298,-0.00723344412876776,0.00352320888851872,0.00881631749112667,-0.000631247247652941
1969-10-01,-0.007554335071199,-0.0201355434717075,0.0205509996834201,0.00580901086365342,-0.0196256604716716,-0.00882332699776458,0.00495090378941568,4.01249891182615e-05,-0.00916372836524948,-0.00885922522799924
1969-11-01,0.00338483135402874,0.00704727928833172,-0.00377476919340458,-0.00367822474280991,0.00282779357446189,0.00140076862185483,-0.00478400513438665,0.00441044976107629,0.00303923846857131,0.00496438551179452
1969-12-01,0.00505855517310656,0.0191207611499743,-0.00971730363991571,-0.0140549821603085,0.00526487187801536,0.00745200278669515,-0.0032678535944579,0.00146431471325356,0.00425270826775577,0.012187533013999
1970-01-01,-0.0180387530880923,0.0414238466194755,0.0101938898056859,-0.0113382741900878,0.00475974398080391,-0.0014740976273829,-0.00472416627073299,-0.000983923552300775,-0.00339395789373932,0.000652149662356634
1970-02-01,0.00121834409157763,0.020281491488296,-0.012156187595251,-0.00290089559311467,-0.012362569278565,-0.00468604020234845,0.000926210065930662,-0.00468969855919108,-0.0021097950460486,-0.0037031154086849
1970-03-01,0.0130972156192699,0.0456341240023706,-0.00352283685017201,-0.0147294485601819,-0.0016638934944746,-0.00496735432345002,-0.00233506201751036,0.0020268289027052,0.00117358603293826,0.00428504570155135
1970-04-01,0.0191575115133691,0.0915753871119536,-0.00601471577352577,-0.0186379989836827,0.00109495688435831,-0.00551641109656015,-0.00469209254414299,-0.00209112188701169,0.00437332740276806,0.0101839135379528
1970-05-01,0.0118316789981242,0.0454785107685617,-0.0197589219351918,0.00440329791321548,0.00164426978600824,-0.0133930725618314,0.00767398687164726,-0.00128951822898836,-0.00875330395634228,0.00139266777708056
1970-06-01,-0.0169370862145506,0.0510585934815697,-0.0271746261787265,-0.0197768636010339,0.00996446724091938,0.00735110545348885,-0.012882618696506,0.00682661066846976,0.00566975922894284,0.00680840869961282
1970-07-01,-0.00145642649538828,0.0111053627203604,0.00205529416353455,0.0172363428754355,-0.0142410898255556,0.00733413923814908,0.000228833883729093,-0.00327246890556774,-0.00180489626808125,0.000938280659190329
1970-08-01,0.0061034619492591,-0.0297257338162073,0.0153162165157055,0.0143335199303972,-0.0119836508921866,-0.00170275263360078,0.00300335369585407,-0.000709288452060713,0.000685846396985698,-0.00950016599823064
1970-09-01,0.00680865441320283,-0.0996458063761382,0.00791841432104061,0.0569304865454387,0.00173909922790004,0.00870651343385045,0.00113022590544666,0.00191495832601466,-0.00823347082437043,-0.0148633331034271
1970-10-01,-0.000155726874795752,0.046057363659254,-0.0234001884431663,-0.0225453749039336,0.000342701163407314,-0.00927075295367946,0.0047061781100406,0.000100869460393219,0.00325369376473168,0.0118230855369362
1970-11-01,0.0111365061034242,0.0222265309495897,-0.0107871429219818,-0.0152846078759108,-0.0106014858708251,-0.00295041214875205,0.00355112610939226,0.000102813099070501,0.00733050948445373,0.00472263774506218
1970-12-01,-0.0158018611482369,-0.00475116754991937,0.00290354415828897,0.00299822734590091,-0.00536218938626418,0.00517640676177636,0.00167036994709804,-0.00689237186938702,0.0038052113943264,0.00714420625506476
1971-01-01,-0.0326967115437873,-0.051018913667635,0.0521652280704693,0.00483889846526304,0.00551622799965488,0.0107713151785327,-0.00317676461278849,0.00910705153929482,-0.00553077879244856,-0.0091563194924798
1971-02-01,-0.0158790087738939,-0.0090472434337722,0.00328470363417468,0.0102453841930774,0.00339390085130474,-0.00820312900517984,-0.00334704308593106,0.00413103341470007,-0.0020781538873852,-0.00444971619024934
1971-03-01,0.00821234827312624,-0.0298329160374928,0.00441700326267077,0.0159772040778992,0.00464946310656837,0.00365643782691239,-0.00111424119850584,-0.00162702560969901,0.00218415418677716,-0.00129525834898183
1971-04-01,0.0218152716336035,-0.0219938096227458,0.0211170487441952,-0.0165228069615431,-0.00304414867104352,0.0057821734465139,-0.00226378482221492,-0.00246777524613596,-0.00267972607600369,-0.000574739687954602
1971-05-01,0.00948380769350098,0.0082784095895622,0.000484859385307198,-0.00218948898696454,-0.00672520365824759,-0.00350441720759322,0.0012887991041238,0.00137704169169414,0.00391440256023892,6.47029752922796e-05
1971-06-01,0.0138690021835332,0.00271905748737394,-0.0152810256112606,0.00713744975723476,-0.0143830123340781,-0.00784572114383021,0.00958380647056225,0.000479695385261583,-0.00124780637285407,0.0054711946395717
1971-07-01,-0.00908302537089047,0.0261530439499491,-0.0175602477942232,-0.0124750662160743,-0.00154380274554902,-0.0123834947049318,-0.00178130081624009,-0.000250518425686659,0.00281268567500436,0.00189453047218921
1971-08-01,0.0265098402750319,-0.0367472092785158,0.00447840373024813,-0.0356909381093379,-0.00526342883045727,0.0111674575132005,-0.00775456562436103,7.81649477762942e-05,0.00010407886384767,0.00215347165436844
1971-09-01,-4.74261996453947e-05,0.00318820708026895,-0.011108468682712,0.00120784350152942,0.000640774031446641,0.00439336195304292,0.00162592073143592,-0.00187626480351826,0.00286250736701898,-0.00275654349306571
1971-10-01,0.00383462615086489,0.0340234403292061,-0.00500017430878659,-0.00448756044840518,-0.00351579993120996,-0.00403350428045824,0.00636752593399591,-0.00269698259206416,0.00234777541590255,0.00333634264566697
1971-11-01,0.021377620845816,0.00923415844821515,-0.00166897175873688,0.000459626149854065,-0.0015183988811686,0.00136535803940013,0.0030533431178495,0.00522930531167214,-0.000473374024262952,0.00362603716608605
1971-12-01,-0.008344208325231,-0.0348855441417343,0.00153505274251273,0.00434091745985959,-0.00391860202672953,0.00333786789900491,0.000207562534764337,-0.000858945408206756,-0.00381866054793764,-0.00271431013841701
1972-01-01,-0.0175562632018808,-0.0285158778572043,0.0251363386135899,0.00753917882827975,0.012163841496895,-0.0110913667086544,-0.00613026620162847,0.0115386651914921,-0.00918454374418271,-0.00495368390351092
1972-02-01,-0.00265610904641033,-0.0282450812284232,-0.00339033352360498,0.00800451655510575,0.0087226829618016,0.00446776868008437,0.000738462297650344,-0.000517874445436975,-0.00446588125247829,-0.000398496520832659
1972-03-01,0.00550304123505907,0.0109953834672177,0.001610322431774,-0.0121208022211878,-0.00493142412405416,-0.00192801310511038,0.0022905619025016,0.00185496935146319,0.00160809016825499,-0.00105972008926107
1972-04-01,0.0089482146440384,-0.011725546300523,0.00296493221654474,-0.00383968909789519,-0.00581122077733384,0.00073100705808123,-0.00120425316265243,-0.00103453120903193,-0.00348534695955175,0.00729008442774582
1972-05-01,0.0148133083426684,0.00877733856343372,-0.00054414564773912,0.00561802105564822,0.00398260027347235,-0.00462952977714482,0.000648584043820475,0.000130933497160846,0.00298021301491941,0.00144087612390016
1972-06-01,0.00095117281525305,0.0168881921222358,-0.00936184577421094,0.00397464804715377,0.00166915928485359,-0.00565929462641474,0.000729364285896706,-0.00237004594353726,-0.00100363413440329,0.00132064259275196
1972-07-01,0.0205208060842434,0.024311198868777,0.0137712993887248,-0.00658945131402701,0.00615982458429958,-0.0130386316685557,-0.000800005609933411,-0.000878253381373281,0.00420158859859734,0.000756326079297574
1972-08-01,0.0045627696392014,0.0180656076036093,0.0065315824911948,-0.0108778566169422,-0.0176354593789842,0.00551968943652769,0.00676889044853113,-0.00136817650947691,-0.00415434834181885,0.00283247966947474
1972-09-01,0.0144448424923809,0.018765123791568,-0.00539646933474936,0.00877121432499828,0.000784936482567049,-0.00610391072358675,0.00490379501187583,-2.34630731303445e-05,0.000191717950942977,0.00242291816441946
1972-10-01,0.0201750361818029,0.0328073441838595,0.00924683121175453,-0.000665633916372052,-0.0103030113884042,-0.0148395534189869,0.0106215488206243,-0.000721462699400973,0.00136385633722118,0.000469188557131924
1972-11-01,-0.0115351178860541,-0.0107848053140381,-0.00568028775241244,-0.0256065890489245,-0.0141176311224791,0.00093468916870726,-0.00468663849651021,-0.00709161879023054,-0.00682129332991359,-0.00131756469477328
1972-12-01,0.0246940827571882,0.00801431081885936,-0.00683338260060573,0.0116615946782027,0.000393408035006433,-0.0103642438592711,-0.00197695102994777,-0.00262885737912007,0.000400856576096643,0.00219962555798285
1973-01-01,0.0102006645417687,0.0478769934947561,0.00832181420453529,0.0146957619732219,0.0258475007983977,-0.00946353446009632,0.00558240228855428,-0.000870981565683588,0.000847906723599817,-0.000981132473202037
1973-02-01,0.0195303891311613,0.038687095914,0.00154147036474212,-0.01146426908251,0.0120519658598806,-0.00154668022677736,0.00482181074621737,-0.00310545639513376,-0.00390579045225853,-0.00335851895541872
1973-03-01,0.01248057002997,0.00660887721021625,0.0133248155141191,0.00663221909682348,-0.00691954842382863,-0.00142627261523984,0.00397687461993337,-0.00676815125353375,-0.00355494155937819,0.00182358854338602
1973-04-01,0.021541014681739,0.0250792523613035,0.0120254781891414,0.00807436347167733,0.0189707231209363,0.00591665390674143,0.00174274251026497,-0.0107269799345964,-0.00134977857480634,0.00436941698435161
1973-05-01,0.0396597829325175,0.0245881399024373,0.00381160558840699,0.00461432629240026,-0.000876891545674794,-0.00110448713187516,0.00945378047537001,-0.0032104444420408,0.00220062619848453,-0.000998253238978105
1973-06-01,0.0139349997103902,0.00982715122817935,0.0189100912549115,0.0067310489033753,0.00663210550017056,-0.0043742900592182,0.00510139599963864,-0.00603950349894287,0.00327270904699094,0.00469367849941149
1973-07-01,-0.0361105842710474,-0.0403432105559463,-0.0336746521346486,0.00640149417517733,-0.0167419815734005,0.0114348883241865,-0.00930052876948952,0.00321266970189742,0.00122713536571465,-0.00123359502595271
1973-08-01,0.0261215370864752,-0.00816970339458358,0.00560461669497638,0.00145914428840488,0.00229975765988211,0.0048786472882262,-0.00379750545850181,0.00523482473754872,0.00112267788119126,0.00375437743442581
1973-09-01,-0.00328811439825298,-0.0517489769778103,-0.0239256191612974,-0.0395282145555822,-0.0306319575963805,0.00830256794756532,-0.0163897518199989,0.00227061467474717,-0.00105745656511722,0.000260380230325582
1973-10-01,0.0273579128946923,0.0142889496774696,0.0218247250592939,-0.000912954446647102,0.0139025759331096,0.00449580068847857,-0.000798298066042541,0.00485352082698402,-0.00148562648546364,0.0029858105401354
1973-11-01,0.0268611529095627,0.0546252920164458,0.0238142598233007,0.0218229310366309,0.0182027018973069,-0.00409909375161172,0.00354265603422912,-0.00491896151575739,-0.00251879930609816,0.0110250303529454
1973-12-01,0.0581861873023664,-0.0181499031943578,0.00717953865429113,-0.0105163056860931,-0.00604479575894842,-0.00620641871778527,-0.00720223847861758,0.00501405515954275,-0.00318174962292494,-0.00502110985112085
1974-01-01,-0.0473282916695548,-0.00382946077693484,0.000218589802141069,-0.00991299146008492,0.0168247997437551,0.0194416711193362,-0.00476993363701813,0.0062435710834897,0.00367619801598967,0.00861919791517827
1974-02-01,0.00703095872564757,-0.0167072475162152,0.0135159410666089,-0.0257868282408889,0.00819102597266911,0.00135866989738963,-0.00635324640217639,0.000466107027251841,0.00285344110347622,-3.0564344666615e-05
1974-03-01,-0.0196409476021367,0.0057295468458343,-0.0144995090765682,0.0279925063647982,0.0150056925244181,-0.00259377118891404,0.00117333558974626,-0.000807453061140561,-0.00399569319476711,0.00207125437275341
1974-04-01,0.0187273284681925,0.00311886321904386,0.00571182429523833,0.0118628407916846,0.00957286441892448,-0.00287136898715141,1.51030545121489e-05,-0.000123411458197796,-0.00696988472553999,0.00146951268372464
1974-05-01,0.0166213894822175,0.0264218503608153,-0.00134633691379693,0.0286494874803871,0.0118632133843902,-0.00181611135893887,0.00428890846939651,-0.000977798765020065,-0.00324359036000114,0.00523227641663053
1974-06-01,0.0146919745469898,0.00156191183504626,0.00210259872854132,-0.00349419720249378,0.0132924970696781,-0.00426363811276697,-0.00957224522172935,0.000907837144925662,-0.00208037424828747,-0.00622547570334659
1974-07-01,0.00496478277860758,0.00332623391631285,0.0215919844773129,-0.0191593842759979,-0.00732909821670846,0.00356615402151043,-0.00847061943631911,0.00236190027716591,0.00665089633214152,0.0035997574929364
1974-08-01,0.0195048171955784,-8.34022101638744e-05,0.0232533865886276,-0.00250027608460413,0.000969694502524807,-0.0118017639246199,-0.000377829365203442,0.00356742355018037,0.00194501986720335,-0.0045009849724913
1974-09-01,-0.0234387945786045,-0.00826280390329407,5.10872176826044e-06,-0.0528968818826605,-0.0200112646490125,-0.010787809470759,-0.011051970165649,0.00746352840869467,0.00242377753925367,0.00103947365584925
1974-10-01,0.044621104089364,-0.00413215141749769,-0.0326428958825823,0.0377443005365392,-0.0259929568868208,-0.0181682372598994,0.00109112447417736,0.00695249457123043,-0.00772412068020014,-0.0114205740871254
1974-11-01,0.0125946677295801,-0.00783239250177026,0.0152576975886772,-0.0257096829609542,-0.0130840383369409,-0.00732408886768565,-0.00165410895413235,0.00806864684568834,0.00209393307337394,0.0020302417163483
1974-12-01,0.0296362051680329,0.0085527726665314,-0.00802395266138248,-0.0238806902430019,0.00228193451017124,-0.00776002788494621,0.00161304611398757,-0.00668616690226439,0.00280815597020839,0.00645688262238915
1975-01-01,-0.109011431192353,-0.0200347777226623,-0.0749371077604051,0.122835740942235,0.00141679594349259,0.00144037653387844,0.0016618030180321,0.0194338841340915,0.0103484523756144,-0.0134138452322076
1975-02-01,-0.00618955095641043,0.035739995650255,-0.0190779551401454,0.0452059234216,0.0142400555020186,-0.00361635020537967,0.004845446989338,0.00526961390234743,-0.0027054772423259,-0.00126641862551559
1975-03-01,-0.0258424256565868,-0.0568287682673546,0.00402879926307768,0.0268824105094976,0.000722768922001995,0.00156436683301146,0.0047797141175297,0.0070651554193273,0.00281684340967435,-0.000830306078346416
1975-04-01,0.031412221211467,-0.0154504038433819,0.00780290161259906,0.0234865319802948,0.00237589883242973,0.0030976896640121,0.0116415135400145,0.000817089919755241,-0.00344003487224506,-0.00231816018955084
1975-05-01,-0.00701552944628909,-0.00114385377579184,-0.0157317815545618,-0.00892839757130704,-0.000748130153467313,0.00232268444806917,-0.00215520007990847,0.00582950180587814,0.0015382363600034,-0.00323483006534078
1975-06-01,-0.00459722079940181,-0.0181101187285852,0.0137785668458537,-0.00526709195051068,-0.00409894603293566,0.00173505461409206,-0.00067223311474176,-0.000584119030264487,0.00153849315516228,-0.000730385619837316
1975-07-01,-0.0128601860321633,-0.00725803287027008,0.0306496376915229,-0.00412359720939952,0.0187270726446406,0.0101269971762318,-0.00420237058101021,0.00108693013812962,0.00529936433697638,0.00339768560167428
1975-08-01,0.0107399755294177,0.0137943002244683,-0.00121633184365571,0.00153732652830632,0.00190468573550237,-0.00640786664117117,0.00440774353995597,-0.000936532508587359,0.00220605671137266,-0.0022900288933092
1975-09-01,0.0196198129488186,-0.00528913346863281,0.0102848759741031,-0.00505477379092227,0.0214575945345636,0.0120748854164246,-0.0081247990232998,-0.00597629397937527,0.00474114288618884,0.000419190020061459
1975-10-01,0.00883324087703236,0.0417397049897049,-0.0555861885100891,0.0160458388112146,-0.00602102065422351,-0.0112146971362189,0.00420533834232333,0.00292203692412023,-0.0100518631797868,0.00149851974461763
1975-11-01,0.00255869293642069,0.00786700016055374,-0.0152317191927063,0.0159001180143511,0.00255147716628075,0.000996919574220294,-0.00451783487873563,-0.00343618925795677,-0.0025054323187473,0.000955949632194149
1975-12-01,-0.000233188247066012,-0.0130280949575358,-0.00833436365444586,-0.00787750689148303,0.00816146953289518,2.09445085253909e-05,0.00336426698317107,0.000664624336955206,0.00648143088236842,-0.00374930176346274
1976-01-01,-0.00412245566616216,-0.0726383461936321,0.00807138437453813,0.0327545119052276,0.00824273200973906,0.000831293374435963,0.000388982766055999,0.00594298928448205,-0.00101342779437615,-0.00425066435712989
1976-02-01,-0.0243308250295634,-0.0754453851853291,0.0454837967436894,0.0209577119349991,0.0197998633701624,0.0146229078799658,0.00387031133397875,0.00614936134240506,0.0109319962568344,0.00289510306391363
1976-03-01,-0.00125895882304483,0.0140429355682951,-0.00862474753096544,0.00321928702365253,0.00675085127814441,0.000284869022043935,-0.00134332533635459,0.000338757342194647,-0.0129139521085701,-0.00148570282992467
1976-04-01,-0.00479201965943297,0.0167301415074352,0.00408399125925553,-0.0178759358955221,0.0050703181167841,-0.00145698856677741,-0.000142078893415487,0.00275475374676735,0.00478944780954473,0.00057865699054353
1976-05-01,-0.00877757037507748,0.0125344642250614,-0.00997484144113647,-0.0185303731189006,-0.00652310351620456,-0.00520728681334586,-3.22054467226101e-05,0.00238503836267478,0.0058866802430885,-0.00144982544917055
1976-06-01,0.0108622773107936,-0.0213219600535389,-0.00794694185608574,-0.00972752643729424,-0.0142590072830581,-0.00866495782328385,-0.00284308046458082,0.00691617553325723,0.00436508566991274,0.000375076510339117
1976-07-01,-0.00503407425593048,0.0184849158524929,0.00638580516949026,-0.017420352173045,0.00600506857155361,0.00776072180524003,-2.94902261878423e-05,2.97848700188658e-05,0.00207452461255925,-0.00359052541242277
1976-08-01,0.00155093182813683,0.0274180047841142,-0.00730250484699094,-0.00754233206969828,0.00159120444240931,1.65217859832122e-05,-0.00347047727572271,-0.00194394515172175,-0.004235618278124,0.0040651392352339
1976-09-01,0.0129147828354679,0.00445906193345854,-0.00745315862152876,-0.00565300691433102,-0.000203757243542864,0.000446942052029691,0.00132184164821615,0.000560558307722355,-0.00200196363520338,0.000300480431585808
1976-10-01,0.00415415585595652,0.0163461330956242,0.00642647753331954,-0.00685685851979609,0.00387918023912832,0.00456614813546512,-4.96147398361806e-05,-0.00490557405172569,0.00291204136850567,0.00118689931371648
1976-11-01,0.0089401272488792,-0.0186460839429499,0.0129426596966363,0.00390586740025143,0.00455286604628973,0.00886642676307205,-0.000772093632802706,-0.00208517203106474,0.0066311535755725,-0.0035346790354339
1976-12-01,-0.0153087158177932,-0.030227158640183,0.0142060105121387,-0.000395388335625272,0.00103785170236034,0.0121814762306774,0.00698827643028393,0.0013361936209932,0.00229101321281859,-0.00291354029535649
1977-01-01,-0.0124004447123915,-0.0155095238888699,0.035263584227987,-0.00969232202277003,0.0196249934970591,0.0159522754786704,-0.00180779231391347,0.00333836280426151,0.00955491643174403,0.00331240599357696
1977-02-01,-0.00804939513078374,0.0123626868101067,0.00797290382257202,0.000164857564217356,0.0118813813437438,-0.00114803916255381,-0.00619837525369011,0.00260566776027156,0.00414708465740406,-0.00148935770620179
1977-03-01,-0.00383464927255523,-0.00502735526791,0.016635803569536,-0.0120013561236085,0.0077249839181439,0.0040214129358001,-0.00177437474678175,-0.000400253709714671,0.00458161732469499,-0.00105458454775644
1977-04-01,0.0136183936316653,0.00209088108225112,0.0111072549790342,-0.00570105488053802,0.00742950768965635,0.0145279587339688,-0.000969811157130677,0.00737018460003196,0.00623027906361041,1.78859336895696e-05
1977-05-01,0.0011876137541227,-0.000869400133232495,0.011907868359007,0.00487598824831074,0.0012902008499272,0.00751082692022442,-0.00211030063125033,0.00337632492319137,0.00191173468083465,-0.000917883966047098
1977-06-01,0.00132336717876122,-0.0293321101227061,-0.00520579412300435,-0.00386712347090085,-0.0059529492620949,-0.00520885279862115,0.000360675520705646,-0.00606607427421869,-0.000699509765077104,-0.00571398572929708
1977-07-01,-0.00702954041560352,-0.00170407859940125,0.0148003591510281,0.00248495562986677,0.00771038009759492,-2.14000527217085e-05,-0.0041988800472188,-0.000271415477989568,0.00125088381206559,-0.00148943621302229
1977-08-01,-0.0049696128239105,-0.000313182197396768,-1.67516542570082e-05,0.0125669160018534,-0.00802752218659653,-0.00440409488647446,-0.00375495581069063,0.00353694187270148,-0.00293280740005128,0.00330285272671164
1977-09-01,0.00488384897657281,0.00244672258354991,0.0115407006084336,0.004658116343107,0.00461986071833852,0.00734334135844971,-0.000908530313948524,0.00388969561517818,0.000392742678869741,0.000680643258775852
1977-10-01,-0.000195988091982736,0.00544737317501264,0.00477058785446996,0.00459824822215238,0.00889665690789423,0.00959821960283279,0.000283167766336347,0.00399620327062095,0.00448088157433075,-0.00316138326346898
1977-11-01,-0.000340565544495408,-0.0300991563694702,0.0161963971231654,0.00501863786012326,-0.0158319044632429,0.00209890326126616,0.00473985226290593,0.00264321652230042,-0.000428940833449261,-0.000466543281115912
1977-12-01,-0.000325979210261129,0.000365586843099838,0.0159477253660729,0.00411379424081764,0.000892998249428306,-0.00372721492860731,-0.00527209641718665,0.00184560092292652,0.000809625866012136,-0.00306335314414585
1978-01-01,-0.022253325735109,-0.000689938131375695,0.022116398441357,-0.00648442054953747,0.00489701784936291,0.00805429312271518,-0.00544067054149387,-0.000268288988052162,0.0013450672574302,-0.00138020533048356
1978-02-01,-3.33418369480263e-05,-0.0138896269738344,0.0269792761477016,0.00977432056384003,0.00648868767004237,0.00929708872050838,-0.00115329919336171,-0.00300056756865932,0.00200295047039095,-0.000993080101219186
1978-03-01,0.000366917036502114,-0.0327423488593215,0.0215691406158897,0.0080484693446604,-0.0103667299874669,0.00463099551951042,0.00537163961414714,0.00253383065675334,-0.000510603770602186,-0.00214792378061551
1978-04-01,0.0143291041760952,-0.0331393620398217,-0.0107242753023171,0.0176925497239485,0.000412786032357773,-0.00738370635029655,-0.00121345832168744,0.00214687288635818,-0.0086669153661378,0.00178120121605755
1978-05-01,-0.00897005619401784,-0.0408689015097104,0.0207961388319663,0.0145763940106227,0.00518510449257257,0.00791170417228255,-0.00667265899515628,0.00364551808147183,-8.67137632142044e-05,-0.00517009312126165
1978-06-01,-0.00411339748800318,0.00491071152886718,0.0157295495479812,0.00453794143181443,0.00458666936945781,-0.00102353052575475,-0.00341840009527903,0.00506682999146969,0.00701643213240338,0.00112517515543761
1978-07-01,0.0128657009383646,-0.0230025963856249,-0.0105189409279918,0.0130563977686311,-0.00578951005950146,-0.00361892077020214,0.00118395458948562,0.00418762107341587,-0.00385142782835648,0.0028665067548515
1978-08-01,-0.00758524770986607,-0.0365123170563884,0.0448925107227731,0.0119050953036295,0.0115574398241776,0.00421364539393494,-0.000822008216006807,-0.00167386445651095,-0.00275206091622141,-0.00405506781667308
1978-09-01,-0.012918389529296,0.030575229119834,0.0029370121335297,-0.00680290180086474,0.00294775880110491,0.00245130055932375,-3.57318845378105e-05,4.11159249963355e-05,-0.00130305882916743,0.00303780914121495
1978-10-01,0.0245840780236285,0.103038591865369,-0.0643812810379016,-0.0221538326450497,0.0132564171327347,-0.0145256371699642,-0.00801978974788801,0.00329010248020895,0.00151567018592394,0.00490756741903068
1978-11-01,0.0451416413320955,-0.0308661571767033,0.0022986885899711,0.0180996551211994,-0.022201726055943,0.000897479920006907,0.00580288603784357,0.00360675454956482,-0.00815014300188987,-0.00753025191908313
1978-12-01,0.0123892508988112,0.00138077755341447,0.0025706824279169,0.00241028991237668,-0.00456022107929403,0.0081274708048164,-0.00352848373043371,0.00639232039695475,0.000242469773215545,0.00367046883645986
1979-01-01,0.00745043088975534,-0.0201885193403515,0.0247377313198782,0.00349506259523957,-0.00480554313840041,0.00361237269109188,0.0024687557125863,0.000843688461319909,-0.00159308440915727,-0.00462748881647193
1979-02-01,-0.0249243568810588,0.0304624516993111,0.01477602238832,-0.00790942525740796,0.00309366945500511,0.00992762963249823,-0.00164107315176529,-0.00396774583824651,0.00839915828528044,0.00155006395308789
1979-03-01,0.0291759212061433,-0.0350955914453851,0.0049320512278209,0.0194746594565942,-0.0055749420947067,0.000372017556752347,0.00746731734648282,0.00426475793552319,-0.00480345191623448,-0.00665769956917908
1979-04-01,-0.00360010431448841,0.00122862853149077,0.0149456562509601,0.00926715064392726,-0.00350062700637755,-0.000733215083653514,0.00233398739899871,0.00229008411596703,-2.65054208004322e-05,0.00203304558727904
1979-05-01,-0.0170809373988917,0.0134975413272587,0.00632990547454122,-0.0138698408974544,-0.00394752100928923,-0.00255279454611353,0.000896693661215663,-0.00214566413781376,0.00568248636467383,0.000197776703910209
